Time	A470	A350	A340	A330	A320	A310	A300	
0.555387	0.00883425	0.0928306	0.181412	0.34817	0.598705	0.864092	1.37378
0.559663	0.0088222	0.0927522	0.181289	0.347888	0.598027	0.863033	1.37286
0.56395	0.00884471	0.0927687	0.181142	0.347501	0.597395	0.862193	1.37179
0.568275	0.00882817	0.0927097	0.181025	0.347233	0.596713	0.861254	1.37095
0.572637	0.00883589	0.0927194	0.180864	0.346818	0.596079	0.860426	1.36998
0.577012	0.00882656	0.0926231	0.180749	0.34644	0.595394	0.859434	1.36897
0.581438	0.00880823	0.0926195	0.180638	0.34611	0.594815	0.858605	1.36785
0.585875	0.0087975	0.0925686	0.180468	0.345877	0.594139	0.857622	1.36707
0.59035	0.00887388	0.0925414	0.180328	0.345547	0.593477	0.856804	1.36615
0.594863	0.00879404	0.09244	0.180265	0.345185	0.59277	0.855771	1.36543
0.5994	0.00883906	0.0924439	0.180153	0.344937	0.592206	0.854975	1.36437
0.603975	0.0088193	0.0923872	0.179991	0.344575	0.591513	0.85397	1.36344
0.608575	0.00883771	0.0923574	0.17988	0.344222	0.590951	0.853195	1.36265
0.613213	0.00881338	0.0923473	0.179768	0.343879	0.590307	0.852251	1.36142
0.617875	0.00877959	0.0922903	0.17964	0.343634	0.589699	0.851402	1.36053
0.622575	0.00880242	0.0922469	0.179448	0.343286	0.589067	0.850514	1.35968
0.627312	0.00879547	0.0922117	0.179375	0.34292	0.588404	0.84964	1.35871
0.632075	0.00880403	0.0922015	0.179316	0.342653	0.58781	0.848806	1.35771
0.636875	0.00878126	0.0921529	0.179165	0.342314	0.587201	0.847872	1.35665
0.6417	0.00881098	0.0920876	0.179076	0.342067	0.586616	0.846988	1.35572
0.646563	0.00879449	0.092124	0.178926	0.341721	0.585963	0.846154	1.35487
0.651462	0.00881195	0.0920552	0.178888	0.341457	0.585308	0.845219	1.35385
0.656388	0.00882588	0.0920374	0.178688	0.34117	0.584742	0.844339	1.35308
0.661363	0.00878955	0.0919644	0.178606	0.340878	0.584147	0.843437	1.35205
0.666363	0.00883303	0.0919855	0.178517	0.340568	0.583517	0.842547	1.35109
0.6714	0.00885502	0.0919631	0.178344	0.34025	0.582927	0.841735	1.35006
0.676462	0.00882759	0.0919142	0.178281	0.339948	0.582431	0.840852	1.349
0.681562	0.00885391	0.0919481	0.178164	0.339657	0.581827	0.840013	1.34812
0.686713	0.00883647	0.0918601	0.178037	0.339336	0.581166	0.839084	1.34716
0.691887	0.00888693	0.0918277	0.177903	0.339093	0.580622	0.838163	1.34621
0.6971	0.00888479	0.0918362	0.177768	0.338767	0.580061	0.837319	1.34531
0.70235	0.00887076	0.0918109	0.177676	0.338486	0.579382	0.836366	1.3443
0.707625	0.00892268	0.0917937	0.177624	0.338222	0.578841	0.835581	1.34348
0.71295	0.00888693	0.091747	0.177483	0.337888	0.578246	0.834643	1.34244
0.718313	0.00887103	0.0917264	0.177345	0.337619	0.577595	0.833783	1.34155
0.7237	0.00890833	0.0916386	0.177257	0.337324	0.577008	0.832908	1.34054
0.729137	0.00888479	0.091688	0.177123	0.337044	0.57646	0.831981	1.33971
0.7346	0.00890186	0.091652	0.176998	0.336756	0.575798	0.831155	1.33862
0.740112	0.00889406	0.0916367	0.176888	0.336454	0.575254	0.830239	1.33774
0.745663	0.00888188	0.0916281	0.17683	0.336134	0.574641	0.829341	1.33671
0.751238	0.00889433	0.0915913	0.176743	0.335831	0.574041	0.828516	1.3358
0.756863	0.00892598	0.0915357	0.17659	0.335574	0.573413	0.827557	1.33477
0.762525	0.00894144	0.0915232	0.176506	0.335234	0.572771	0.826677	1.3338
0.768225	0.00890138	0.0915149	0.176429	0.334983	0.572223	0.825816	1.33289
0.773975	0.00892593	0.0914626	0.176302	0.334722	0.571593	0.824946	1.33203
0.77975	0.00893779	0.0914599	0.176188	0.334341	0.570998	0.824113	1.33092
0.785575	0.0088961	0.0914289	0.176097	0.334078	0.57042	0.82317	1.32993
0.791438	0.0089147	0.0913816	0.175977	0.333788	0.569811	0.822306	1.32899
0.797337	0.00888394	0.0913593	0.17588	0.333429	0.569235	0.821437	1.32805
0.803275	0.0088756	0.0913248	0.1758	0.333155	0.568621	0.820525	1.32706
0.809263	0.00889401	0.091288	0.175724	0.332922	0.567985	0.819657	1.32599
0.815287	0.00889116	0.0912736	0.175624	0.332561	0.5674	0.818759	1.32507
0.82135	0.00895796	0.0912314	0.175502	0.332322	0.566808	0.817793	1.324
0.827462	0.00891436	0.0912235	0.175377	0.332046	0.566196	0.816885	1.32312
0.833613	0.00891348	0.0911898	0.175291	0.331721	0.565548	0.816022	1.32205
0.839813	0.00892371	0.0911513	0.175157	0.331415	0.565039	0.815149	1.32113
0.84605	0.00892469	0.0912004	0.17503	0.331146	0.564429	0.81418	1.32004
0.852325	0.00896808	0.09116	0.174944	0.330783	0.56374	0.813322	1.31904
0.85865	0.00898407	0.0910758	0.174821	0.330482	0.563221	0.812381	1.31816
0.865025	0.0089722	0.0911192	0.174712	0.330248	0.562603	0.811447	1.31711
0.871437	0.00897355	0.0910874	0.174607	0.329937	0.561935	0.810509	1.31608
0.877887	0.00900484	0.0910715	0.174481	0.329625	0.561348	0.809621	1.31515
0.884387	0.00900904	0.0910398	0.174396	0.329373	0.560689	0.808675	1.31413
0.890938	0.00899067	0.0909679	0.174276	0.32909	0.560148	0.807721	1.31308
0.897525	0.00902873	0.0909823	0.17416	0.328741	0.559487	0.806771	1.31198
0.904163	0.00902482	0.0909843	0.174032	0.328469	0.558882	0.805796	1.31094
0.91085	0.00901522	0.0909354	0.173989	0.328145	0.55825	0.804915	1.30997
0.917575	0.00903999	0.0909247	0.173855	0.327797	0.557589	0.803911	1.30906
0.92435	0.00911231	0.0908806	0.173732	0.327573	0.556897	0.80301	1.30793
0.931175	0.00906991	0.090849	0.17368	0.327245	0.556358	0.802034	1.30699
0.93805	0.00908109	0.0908348	0.173508	0.326906	0.555638	0.801133	1.3059
0.944963	0.00906853	0.0908203	0.173451	0.326608	0.555007	0.800168	1.30487
0.951937	0.00908614	0.0907442	0.173352	0.326254	0.554422	0.799193	1.30387
0.95895	0.00909491	0.0907224	0.173228	0.325966	0.553713	0.798298	1.30284
0.966012	0.00909269	0.0907206	0.173161	0.325663	0.553099	0.79723	1.30167
0.973125	0.00909795	0.0906365	0.173028	0.325385	0.552434	0.796341	1.30053
0.980287	0.00909912	0.0906646	0.172939	0.325029	0.551788	0.795395	1.29959
0.987487	0.00910073	0.0905687	0.172824	0.324731	0.551104	0.794366	1.29853
0.99475	0.00911289	0.0905136	0.172676	0.324421	0.550523	0.793497	1.29741
1.00206	0.00911789	0.0904868	0.172644	0.324066	0.54987	0.792488	1.29635
1.00943	0.00911651	0.0904372	0.172492	0.323805	0.549255	0.791485	1.29522
1.01684	0.00911614	0.0904684	0.172387	0.323458	0.548588	0.790532	1.29415
1.0243	0.00914924	0.0904128	0.172239	0.323161	0.547921	0.789502	1.29309
1.03182	0.00916962	0.0904053	0.172156	0.322858	0.547231	0.788522	1.29209
1.03939	0.00916761	0.0903773	0.172041	0.322559	0.546513	0.787499	1.29092
1.04701	0.00916806	0.0903432	0.171965	0.322232	0.545916	0.786479	1.28981
1.05469	0.0091627	0.0903101	0.171763	0.321895	0.545186	0.785495	1.28881
1.06241	0.00916346	0.0902681	0.171666	0.321601	0.544562	0.784443	1.28765
1.07019	0.00921428	0.0902759	0.171524	0.321294	0.543859	0.783425	1.28653
1.07802	0.00920481	0.0902372	0.171416	0.320947	0.543177	0.782395	1.28547
1.08591	0.00921571	0.0902309	0.171295	0.320632	0.542474	0.781362	1.28422
1.09385	0.00924286	0.0901249	0.171159	0.320312	0.541779	0.780321	1.28318
1.10185	0.00921235	0.0901641	0.171081	0.320013	0.541085	0.77925	1.28209
1.10991	0.00923853	0.090148	0.170983	0.319654	0.540389	0.778293	1.28097
1.11801	0.0092311	0.0900864	0.170874	0.319291	0.539741	0.777282	1.27986
1.12619	0.0092316	0.0900599	0.170745	0.319	0.538983	0.776166	1.27872
1.1344	0.00925759	0.090018	0.170633	0.318608	0.53825	0.775084	1.27757
1.14269	0.00923342	0.0899922	0.17051	0.318308	0.53756	0.774077	1.27652
1.15103	0.0092274	0.0899628	0.170422	0.317926	0.536848	0.772978	1.27538
1.15941	0.00922293	0.0898961	0.170259	0.317627	0.536163	0.771947	1.27419
1.16786	0.00921714	0.0898494	0.170153	0.317261	0.535473	0.770895	1.273
1.17638	0.00923025	0.0898103	0.170047	0.316951	0.534751	0.769848	1.27178
1.18495	0.00924752	0.0898781	0.169916	0.316565	0.534	0.768793	1.27066
1.19358	0.00926804	0.0897754	0.169822	0.316242	0.533316	0.76768	1.2695
1.20226	0.00923935	0.0898157	0.169668	0.315901	0.532535	0.76659	1.26821
1.21101	0.00924942	0.0897151	0.169594	0.315589	0.531822	0.765539	1.26712
1.21983	0.00924667	0.0897111	0.169448	0.315179	0.531127	0.764427	1.2659
1.2287	0.00928766	0.0896749	0.169299	0.314879	0.530402	0.763358	1.26466
1.23763	0.00931654	0.0896611	0.169138	0.3145	0.529646	0.762212	1.26354
1.24662	0.00933265	0.0896686	0.169012	0.314157	0.52892	0.76112	1.26224
1.25569	0.00931559	0.0896295	0.168891	0.31377	0.52815	0.760017	1.26111
1.2648	0.00934407	0.0895903	0.168781	0.313439	0.527434	0.758863	1.25981
1.27399	0.00932987	0.089581	0.16866	0.313066	0.526641	0.757772	1.25866
1.28324	0.00937592	0.0895616	0.168515	0.312712	0.525951	0.756662	1.25741
1.29254	0.00935695	0.0895289	0.168403	0.312344	0.525124	0.755577	1.25621
1.30192	0.00940216	0.0894684	0.168279	0.311975	0.524391	0.754419	1.25498
1.31136	0.00938105	0.0894539	0.168154	0.311625	0.523583	0.753324	1.2537
1.32086	0.00940949	0.0894083	0.168039	0.311195	0.522886	0.752155	1.25254
1.33044	0.00941136	0.089363	0.167874	0.310814	0.522105	0.751098	1.25126
1.34008	0.00940747	0.0893371	0.167774	0.31045	0.521332	0.74993	1.24999
1.34977	0.00939507	0.0893409	0.167647	0.310069	0.5206	0.748769	1.2487
1.35955	0.0094616	0.0893053	0.167516	0.309716	0.519789	0.747608	1.24751
1.36939	0.00943282	0.0892745	0.167392	0.309327	0.51902	0.74646	1.24619
1.3793	0.00947647	0.0892047	0.167283	0.308966	0.518275	0.745344	1.24496
1.38927	0.00949549	0.0891852	0.167126	0.30858	0.517511	0.744266	1.24376
1.39933	0.00952161	0.0891763	0.166951	0.308209	0.516725	0.743124	1.2425
1.40944	0.00952534	0.089136	0.166817	0.307823	0.51593	0.741976	1.24119
1.41963	0.0095315	0.0891604	0.166672	0.307405	0.515159	0.740794	1.23998
1.42988	0.00959342	0.0890971	0.166537	0.30704	0.514368	0.739628	1.23869
1.44021	0.00957088	0.0891093	0.166374	0.306663	0.513519	0.738456	1.23745
1.4506	0.0096015	0.089075	0.166273	0.306274	0.512741	0.737281	1.23617
1.46107	0.00959655	0.0890321	0.166095	0.305844	0.511932	0.73611	1.2348
1.47162	0.00962939	0.0889966	0.165961	0.305476	0.511137	0.734903	1.23352
1.48224	0.00966406	0.0889816	0.165812	0.305038	0.510336	0.733757	1.2323
1.49293	0.00963553	0.0889127	0.165699	0.304692	0.509522	0.732614	1.23095
1.50369	0.00963122	0.0888451	0.165558	0.304257	0.508699	0.731335	1.22976
1.51453	0.00962539	0.0888373	0.165405	0.303913	0.507945	0.730195	1.22833
1.52545	0.00966965	0.0887988	0.165304	0.303518	0.507139	0.728966	1.22713
1.53644	0.00966205	0.0887579	0.165112	0.303138	0.506302	0.727772	1.22576
1.5475	0.00971801	0.0887355	0.165	0.302771	0.505533	0.726596	1.22462
1.55864	0.00970149	0.0886815	0.164823	0.302315	0.504737	0.725403	1.22329
1.56986	0.0097255	0.0886641	0.164647	0.301931	0.503932	0.724181	1.22196
1.58116	0.00975044	0.0886458	0.164487	0.301515	0.503103	0.722997	1.22064
1.59254	0.00976987	0.0885991	0.164334	0.301132	0.502259	0.721733	1.21937
1.60399	0.00979137	0.0885685	0.164174	0.300757	0.501445	0.720533	1.21813
1.61553	0.00981811	0.0885509	0.164028	0.300335	0.50062	0.719341	1.2167
1.62714	0.00981999	0.0885298	0.163861	0.299902	0.499796	0.718116	1.21539
1.63884	0.00985349	0.0884996	0.163731	0.299491	0.498972	0.716901	1.21413
1.65061	0.00984443	0.0884368	0.163584	0.299077	0.498093	0.715701	1.21281
1.66246	0.00983151	0.0883898	0.163435	0.298637	0.497259	0.714487	1.21152
1.67441	0.00984814	0.0883381	0.163299	0.298252	0.496413	0.713256	1.21015
1.68642	0.00982995	0.0883043	0.163133	0.297832	0.495608	0.712032	1.20884
1.69854	0.00986532	0.0882571	0.162993	0.297425	0.494773	0.710826	1.20759
1.71072	0.00984517	0.088199	0.162881	0.297013	0.493916	0.709611	1.20622
1.723	0.00988958	0.088191	0.162715	0.296588	0.493171	0.708376	1.20493
1.73536	0.009915	0.0881416	0.162537	0.296201	0.492296	0.70714	1.20368
1.7478	0.00992033	0.0881444	0.162409	0.29579	0.491502	0.705923	1.2024
1.76034	0.00993579	0.0880807	0.162277	0.295373	0.490625	0.704702	1.20119
1.77295	0.00995955	0.0880802	0.162087	0.295005	0.489813	0.703424	1.19973
1.78566	0.00999433	0.0880191	0.161924	0.294562	0.488986	0.702248	1.19845
1.79845	0.0100166	0.0879793	0.161776	0.294116	0.488143	0.701026	1.19712
1.81134	0.0100019	0.0879587	0.161663	0.293707	0.487269	0.699792	1.19593
1.8243	0.010022	0.08796	0.161506	0.293298	0.486422	0.698674	1.19461
1.83736	0.0100121	0.0878769	0.16136	0.292861	0.485595	0.697439	1.19327
1.85051	0.0100093	0.0878335	0.161243	0.292429	0.484717	0.696274	1.19191
1.86376	0.010022	0.087789	0.16108	0.291962	0.483905	0.695044	1.19061
1.8771	0.0100202	0.0877136	0.160957	0.29155	0.483059	0.693837	1.18939
1.89052	0.0100353	0.0877233	0.160823	0.291153	0.482252	0.692639	1.18809
1.90405	0.0100721	0.087662	0.160636	0.290718	0.481391	0.691435	1.18682
1.91766	0.010076	0.0876445	0.160546	0.290305	0.48057	0.690217	1.1855
1.93136	0.0101303	0.0875922	0.160359	0.289892	0.479762	0.688989	1.18424
1.94518	0.0101412	0.087575	0.160199	0.289474	0.478917	0.687768	1.18295
1.95907	0.0101829	0.0875182	0.160013	0.289032	0.478078	0.686591	1.18166
1.97306	0.0102079	0.0874963	0.15989	0.288647	0.477211	0.685359	1.18047
1.98716	0.0102475	0.0874835	0.159739	0.288224	0.476366	0.684191	1.17918
2.00135	0.0102547	0.087401	0.159576	0.287781	0.475535	0.683013	1.17794
2.01564	0.0102494	0.0873486	0.15946	0.287343	0.474676	0.68184	1.17665
2.03003	0.0102595	0.087324	0.159293	0.286912	0.473847	0.68064	1.17539
2.04451	0.0102666	0.0872699	0.159152	0.286531	0.473042	0.679509	1.17411
2.0591	0.0102707	0.0872288	0.159023	0.28611	0.472197	0.678329	1.17291
2.07379	0.010297	0.0871945	0.158857	0.285685	0.471347	0.677153	1.17162
2.08857	0.010319	0.087182	0.158713	0.285277	0.47054	0.675985	1.17032
2.10348	0.01039	0.0871078	0.158509	0.284894	0.469739	0.674804	1.16917
2.11846	0.0104105	0.0870973	0.15834	0.284454	0.468912	0.673664	1.16788
2.13356	0.0104208	0.0870758	0.158193	0.284046	0.46809	0.672448	1.1667
2.14878	0.0104308	0.087026	0.158031	0.283655	0.467295	0.671262	1.16547
2.16409	0.010449	0.0870166	0.157879	0.283221	0.466528	0.670198	1.16424
2.1795	0.0104734	0.0869815	0.157694	0.28277	0.465692	0.668959	1.163
2.19502	0.0104857	0.0869223	0.157559	0.282338	0.464892	0.667831	1.16177
2.21065	0.0104452	0.0868474	0.15742	0.281943	0.46409	0.666745	1.16062
2.2264	0.0104704	0.0868174	0.157269	0.281536	0.46329	0.66558	1.15937
2.24224	0.0104908	0.0867752	0.157107	0.28117	0.462482	0.664413	1.15817
2.2582	0.0105158	0.0867537	0.156958	0.280741	0.461696	0.663303	1.15706
2.27428	0.0105495	0.086721	0.156796	0.280342	0.460942	0.662153	1.15594
2.29045	0.0105567	0.0867434	0.156612	0.27995	0.460148	0.661007	1.15471
2.30675	0.0106081	0.0866907	0.156448	0.279582	0.459359	0.659879	1.15359
2.32315	0.0106243	0.0866583	0.156318	0.279171	0.458599	0.658815	1.15243
2.33966	0.0106526	0.0866159	0.15615	0.278748	0.457805	0.657723	1.15124
2.3563	0.0106544	0.0865888	0.156033	0.278342	0.457008	0.65666	1.1502
2.37305	0.0106628	0.0865483	0.155899	0.277954	0.456238	0.655543	1.14906
2.38991	0.0106594	0.0865075	0.155752	0.277554	0.455467	0.654471	1.14789
2.4069	0.0106881	0.0864759	0.155622	0.277171	0.454706	0.653413	1.14673
2.424	0.0107151	0.0864553	0.15549	0.27676	0.45399	0.652373	1.14566
2.44121	0.0107377	0.0864158	0.155333	0.27639	0.453241	0.651311	1.14456
2.45855	0.0107618	0.0864154	0.155175	0.276011	0.452489	0.650219	1.14342
2.47601	0.0108188	0.0863896	0.155021	0.2756	0.451728	0.649158	1.14246
2.49359	0.0108462	0.0863381	0.154882	0.275223	0.451003	0.648135	1.14133
2.51129	0.010872	0.0863432	0.154727	0.274825	0.45025	0.647115	1.14029
2.52911	0.0108828	0.0863049	0.154619	0.274436	0.449475	0.646108	1.13929
2.54706	0.0108742	0.0862444	0.154486	0.274064	0.448731	0.645092	1.13824
2.56514	0.0108827	0.0862	0.154351	0.273671	0.448031	0.64412	1.13713
2.58332	0.0109277	0.086133	0.154231	0.273297	0.447295	0.643076	1.13611
2.60165	0.010946	0.0861114	0.1541	0.272935	0.446606	0.642145	1.1351
2.6201	0.0109721	0.086096	0.153973	0.272578	0.445865	0.641116	1.13404
2.63867	0.0110263	0.0860724	0.153815	0.272204	0.445173	0.640105	1.13314
2.65739	0.0110601	0.086037	0.153658	0.271862	0.444474	0.639203	1.13211
2.67622	0.0110949	0.0860158	0.153505	0.271485	0.443757	0.638245	1.13119
2.69519	0.0110896	0.0859963	0.153402	0.271112	0.443056	0.637284	1.1302
2.71429	0.0111136	0.0859242	0.153247	0.270737	0.442369	0.636343	1.12918
2.73351	0.0111245	0.0858609	0.153115	0.270341	0.441676	0.635462	1.12825
2.75288	0.0111192	0.0858341	0.152989	0.270006	0.441027	0.634525	1.12731
2.77238	0.0111386	0.0857946	0.152847	0.269661	0.440355	0.633641	1.12643
2.79201	0.0111717	0.0857659	0.152728	0.269312	0.439643	0.632689	1.12547
2.81177	0.0111992	0.0857327	0.152543	0.268944	0.438996	0.631766	1.12462
2.83169	0.0112244	0.0857331	0.152361	0.268594	0.438374	0.630869	1.12374
2.85173	0.0112561	0.0857068	0.152253	0.268247	0.437681	0.629946	1.1228
2.87191	0.0113068	0.0856864	0.15211	0.267889	0.437038	0.629058	1.12189
2.89224	0.0112966	0.085636	0.151988	0.267506	0.436386	0.628215	1.12104
2.9127	0.0113092	0.0856028	0.151872	0.267145	0.435731	0.627327	1.12016
2.93331	0.0113194	0.0855508	0.151744	0.266836	0.435119	0.626484	1.1193
2.95405	0.0113627	0.0855381	0.151613	0.266517	0.434489	0.625606	1.11847
2.97495	0.0114267	0.0855282	0.151489	0.266156	0.433881	0.624751	1.11763
2.99599	0.0114568	0.0855202	0.151359	0.265847	0.43327	0.623914	1.11682
3.01716	0.0114812	0.0854849	0.151207	0.265559	0.432601	0.623066	1.11604
3.0385	0.0115449	0.085474	0.151066	0.265192	0.431988	0.622256	1.11524
3.05997	0.0115329	0.0854468	0.150986	0.264868	0.431388	0.6215	1.11441
3.0816	0.0115299	0.085391	0.150865	0.264549	0.430753	0.620726	1.11358
3.10337	0.0115498	0.0853387	0.150753	0.264258	0.430151	0.619935	1.1128
3.12531	0.0115881	0.085309	0.150621	0.263953	0.429553	0.619167	1.11198
3.14739	0.0116277	0.0853172	0.150521	0.263645	0.428966	0.618375	1.11126
3.16961	0.0116557	0.0853112	0.150374	0.263345	0.428405	0.6176	1.1105
3.192	0.0117174	0.0852972	0.150229	0.263063	0.427806	0.616816	1.10974
3.21455	0.0117492	0.0852694	0.150134	0.26276	0.427257	0.616126	1.10904
3.23725	0.0117708	0.0852841	0.150027	0.262453	0.426636	0.615364	1.10832
3.2601	0.0117602	0.0852008	0.149944	0.262123	0.426076	0.614628	1.10757
3.28311	0.0117681	0.0851899	0.149824	0.261826	0.425548	0.613913	1.10687
3.30629	0.0118303	0.0851688	0.149739	0.26152	0.424994	0.613204	1.10618
3.32962	0.0118497	0.0851781	0.149611	0.261246	0.424481	0.612474	1.10544
3.35311	0.0119257	0.0851603	0.149464	0.260933	0.423928	0.611729	1.1048
3.37678	0.0119609	0.0851648	0.149347	0.26064	0.423405	0.611014	1.10411
3.4006	0.0119907	0.0851564	0.14925	0.260321	0.422845	0.610322	1.1034
3.42459	0.0120092	0.0850865	0.14916	0.260021	0.422296	0.609629	1.10276
3.44874	0.0120099	0.0850681	0.149037	0.259705	0.421802	0.608959	1.10209
3.47306	0.0120149	0.0850284	0.148984	0.259429	0.421276	0.608277	1.10141
3.49755	0.0120442	0.0850223	0.148853	0.259186	0.420761	0.607593	1.10076
3.52221	0.0120716	0.0849847	0.148741	0.258894	0.420247	0.606864	1.1001
3.54704	0.0121135	0.0849884	0.148604	0.258636	0.419749	0.606216	1.09947
3.57205	0.0121328	0.0849573	0.148521	0.258311	0.419192	0.605547	1.0988
3.59722	0.0121355	0.0848947	0.148417	0.258004	0.4187	0.604909	1.09812
3.62258	0.0121399	0.0848629	0.148336	0.25772	0.418186	0.604255	1.0975
3.6481	0.012164	0.0848294	0.148221	0.257467	0.417673	0.603648	1.09687
3.6738	0.0122165	0.0848025	0.148108	0.257191	0.41718	0.602982	1.09624
3.69969	0.012256	0.0848288	0.148002	0.256925	0.416679	0.602296	1.09569
3.72575	0.0122885	0.0847956	0.147875	0.256665	0.416186	0.601654	1.09506
3.75199	0.0123182	0.0847733	0.147775	0.256374	0.415663	0.601022	1.09454
3.77841	0.012304	0.0847508	0.147691	0.256074	0.415182	0.600436	1.09388
3.80501	0.0123044	0.084693	0.147609	0.255811	0.414662	0.599817	1.09329
3.83181	0.0123425	0.084669	0.147509	0.255563	0.41423	0.599206	1.09276
3.85879	0.0123647	0.0846951	0.147416	0.255321	0.413718	0.598572	1.09226
3.88595	0.0124009	0.0846802	0.147276	0.25506	0.413269	0.597928	1.09167
3.9133	0.0124455	0.0846885	0.147163	0.254794	0.41275	0.597357	1.09113
3.94084	0.0124577	0.0846527	0.147093	0.254533	0.412253	0.596755	1.09053
3.96858	0.0124595	0.0845791	0.147017	0.254253	0.411757	0.59615	1.08995
3.9965	0.0124932	0.0845607	0.146956	0.254012	0.411331	0.595582	1.08935
4.02461	0.0125245	0.084558	0.146891	0.25378	0.410851	0.594943	1.08885
4.05293	0.0125707	0.0845542	0.146771	0.253555	0.4104	0.594335	1.08827
4.08144	0.0126284	0.0845753	0.146659	0.253267	0.409939	0.593728	1.08776
4.11015	0.0126442	0.0845565	0.146559	0.253022	0.409425	0.593167	1.08723
4.13905	0.0126412	0.0845188	0.146467	0.25273	0.408976	0.592598	1.08663
4.16816	0.012671	0.0845001	0.146384	0.25249	0.40851	0.59204	1.08615
4.19746	0.0127099	0.0844691	0.146303	0.252265	0.40805	0.591436	1.08563
4.22697	0.0127628	0.0844912	0.146136	0.251984	0.407603	0.590847	1.08517
4.2567	0.0127876	0.0844816	0.146034	0.251752	0.407101	0.590278	1.08473
4.28661	0.0128171	0.0844655	0.145918	0.251448	0.406598	0.589724	1.08416
4.31675	0.0128045	0.0844227	0.145819	0.25114	0.406136	0.589172	1.08363
4.34709	0.0128115	0.0843977	0.145721	0.250897	0.405671	0.58859	1.08308
4.37764	0.0128564	0.0844098	0.145644	0.250622	0.405223	0.588013	1.08255
4.40839	0.0128672	0.0844292	0.145523	0.250354	0.404762	0.587438	1.08204
4.43936	0.0129015	0.0844285	0.145405	0.250094	0.404293	0.586903	1.08152
4.47055	0.0129179	0.0844164	0.145333	0.249805	0.403818	0.586343	1.08102
4.50196	0.0128868	0.0843781	0.145279	0.249527	0.403383	0.585784	1.08051
4.53358	0.0129161	0.0843632	0.145208	0.249309	0.402964	0.585212	1.07999
4.56542	0.0129574	0.0843838	0.145139	0.249056	0.402534	0.584656	1.07953
4.59749	0.0129935	0.0843825	0.14502	0.248835	0.402072	0.584069	1.07902
4.62976	0.0130412	0.0843781	0.144931	0.248568	0.401624	0.583578	1.07855
4.66227	0.0130358	0.0843262	0.144874	0.248324	0.40117	0.583081	1.07803
4.69501	0.0130712	0.0843001	0.144787	0.248065	0.400762	0.582534	1.07748
4.72796	0.0131207	0.0843189	0.144702	0.247873	0.400345	0.581985	1.07703
4.76116	0.0131808	0.0843142	0.144602	0.24763	0.399903	0.581403	1.07652
4.79458	0.0132408	0.0843213	0.144475	0.247382	0.399454	0.580864	1.07606
4.82823	0.0132617	0.0842701	0.1444	0.247166	0.398989	0.580321	1.07552
4.86211	0.0132726	0.0842532	0.144323	0.246911	0.398577	0.579753	1.07503
4.89622	0.0132958	0.0842769	0.144258	0.246707	0.398155	0.579173	1.07456
4.93059	0.0133481	0.0842638	0.144148	0.246483	0.397731	0.578589	1.0741
4.96518	0.0133686	0.0842781	0.144039	0.246251	0.397273	0.57802	1.07362
5.00001	0.0133638	0.0842141	0.143943	0.245994	0.396814	0.577462	1.07308
5.03509	0.0133278	0.0841754	0.143883	0.245762	0.396362	0.576943	1.07257
5.0704	0.0133609	0.0841609	0.143801	0.245524	0.395932	0.576388	1.07205
5.10596	0.013396	0.0841514	0.143703	0.245312	0.395502	0.575811	1.07156
5.14178	0.0134365	0.0841464	0.143609	0.24508	0.395034	0.575296	1.07101
5.17782	0.0134589	0.0840966	0.143532	0.244777	0.394576	0.574786	1.07051
5.21414	0.0134799	0.0840491	0.143459	0.244549	0.394165	0.574259	1.07001
5.25069	0.0135473	0.0840681	0.143382	0.244314	0.393762	0.573724	1.06955
5.2875	0.0136004	0.0840799	0.14325	0.244088	0.393335	0.57318	1.06904
5.32457	0.0136467	0.0840793	0.143132	0.243802	0.392907	0.572676	1.06859
5.3619	0.0136547	0.0840654	0.143065	0.243527	0.392435	0.572168	1.06807
5.39948	0.0136571	0.0840551	0.142971	0.243269	0.392025	0.571623	1.06758
5.43733	0.0136794	0.0840824	0.142897	0.243042	0.391602	0.57109	1.06713
5.47542	0.0137103	0.0841003	0.142776	0.24278	0.391161	0.570523	1.06667
5.5138	0.0137234	0.0841041	0.142681	0.242519	0.390695	0.569997	1.06619
5.55244	0.0137166	0.0840662	0.142585	0.242261	0.39027	0.569463	1.06566
5.59134	0.013728	0.0840777	0.142527	0.242066	0.389848	0.568924	1.06525
5.63051	0.0137722	0.0840956	0.142421	0.241845	0.38943	0.568356	1.06483
5.66995	0.0138081	0.0841237	0.142298	0.24163	0.388981	0.567822	1.0644
5.70967	0.0138162	0.0840695	0.142221	0.241351	0.38853	0.567294	1.06395
5.74966	0.0138118	0.0840378	0.142175	0.241103	0.388104	0.566772	1.06348
5.78994	0.0138489	0.0840094	0.142097	0.240871	0.387713	0.566233	1.06304
5.83049	0.0138813	0.0840121	0.14198	0.240648	0.387302	0.565702	1.06257
5.87131	0.0138881	0.083951	0.141895	0.240404	0.386857	0.565207	1.0621
5.91244	0.0138532	0.0839207	0.141842	0.240179	0.386429	0.564714	1.06159
5.95384	0.0138977	0.0838997	0.141785	0.23998	0.386042	0.564211	1.06112
5.99551	0.0139532	0.0839091	0.141701	0.239785	0.385608	0.563654	1.06068
6.03749	0.0140028	0.0838859	0.141607	0.239516	0.385174	0.563179	1.06022
6.07976	0.0140041	0.0838425	0.141561	0.239234	0.384748	0.562659	1.05973
