ProDataCSV

Title: Fri Sep 08 14:25:23 2017

Remarks:
User: SX User
#HV (Absorbance channel): 225.281
#Sample period: 12.5 us
#Temperature: 4.83 C
#Cell type: Stopped Flow
#Pathlength: 10

Last Modified: Tue Sep 12 10:56:35 2017 by unknown.

Options:

Available Dimensions:,2
Time,1000 time points over 60s,logarithmic,oversampled,external trigger,pressure hold off (pressure released immediately)
Wavelength,Wavelength: 300nm - 350nm, Step Size: 10nm

Available Properties: ,2
Absorbance,
Count,

Data:


Absorbance
Time,Wavelength
,350,340,330,320,310,300,
0.0164125,0.0560708,0.0810966,0.123916,0.257559,0.544304,1.31236
0.0169375,0.056501,0.0814564,0.124262,0.258102,0.544775,1.31241
0.017475,0.0563489,0.0812124,0.12418,0.257466,0.544859,1.31266
0.0180125,0.0563317,0.0809502,0.123929,0.255953,0.544613,1.31226
0.01855,0.0567755,0.0812782,0.124161,0.254963,0.544611,1.31257
0.0191,0.0569459,0.0815298,0.124294,0.254544,0.54447,1.31304
0.0196375,0.0563544,0.0811141,0.123846,0.254304,0.543776,1.31212
0.0202,0.056296,0.0808745,0.123706,0.254049,0.543986,1.31176
0.02075,0.0569046,0.081313,0.1241,0.254679,0.544644,1.31229
0.0213125,0.0569906,0.0814735,0.124111,0.255169,0.545484,1.31217
0.021875,0.0564583,0.0811794,0.123894,0.254847,0.546241,1.31174
0.0224375,0.0565627,0.0813518,0.124164,0.255118,0.546914,1.31173
0.0230125,0.0566288,0.081565,0.124279,0.255394,0.547925,1.31178
0.0235875,0.0566818,0.0814541,0.124195,0.254978,0.547918,1.31163
0.024175,0.0567389,0.0814557,0.124731,0.254484,0.547428,1.31081
0.02475,0.0567395,0.0818273,0.124994,0.254242,0.546863,1.31085
0.0253375,0.0564092,0.0817361,0.12495,0.253752,0.54598,1.31076
0.0259375,0.0564549,0.0819436,0.125064,0.253119,0.544947,1.31036
0.026525,0.0567093,0.0820273,0.125352,0.253183,0.544679,1.31029
0.027125,0.0566915,0.0819913,0.125253,0.253524,0.54431,1.31008
0.027725,0.0566004,0.0817692,0.125012,0.253494,0.543667,1.30984
0.0283375,0.0567093,0.0817462,0.124942,0.254158,0.54329,1.30961
0.02895,0.0568747,0.0819813,0.124996,0.255155,0.543678,1.30915
0.0295625,0.0567083,0.0819501,0.124821,0.255799,0.543838,1.30878
0.0301875,0.0566594,0.0817486,0.124524,0.25618,0.543795,1.30863
0.0308125,0.0571005,0.0819005,0.124717,0.257051,0.543964,1.30835
0.0314375,0.0570991,0.0820175,0.124733,0.257795,0.543985,1.30809
0.032075,0.0569354,0.0820471,0.12457,0.258069,0.543658,1.30733
0.0327125,0.0569405,0.0821292,0.124823,0.259005,0.543232,1.30753
0.0333625,0.0568527,0.0819135,0.124598,0.259743,0.542603,1.30712
0.034,0.0568604,0.0818863,0.124618,0.259836,0.541518,1.30653
0.0346625,0.0569144,0.0819779,0.124937,0.260179,0.540904,1.30622
0.0353125,0.0566838,0.0818288,0.124814,0.260146,0.540784,1.30609
0.035975,0.0565319,0.0817525,0.124658,0.259788,0.540193,1.30527
0.0366375,0.056767,0.0822299,0.124786,0.259351,0.53993,1.30537
0.0373125,0.056836,0.0820537,0.124642,0.258523,0.539265,1.3048
0.0379875,0.0566945,0.0820088,0.124666,0.257614,0.538729,1.30372
0.0386625,0.0568549,0.0820909,0.125044,0.256424,0.53879,1.30351
0.03935,0.0569744,0.0820516,0.125029,0.255269,0.538489,1.30255
0.0400375,0.0568466,0.0820285,0.125263,0.25464,0.538156,1.30195
0.040725,0.0568426,0.0821639,0.125326,0.254511,0.53816,1.30173
0.041425,0.0569297,0.0820106,0.125098,0.254276,0.537905,1.30107
0.042125,0.0570084,0.082092,0.124979,0.253848,0.537401,1.30067
0.0428375,0.0568943,0.0820032,0.125171,0.253844,0.537267,1.3002
0.04355,0.0570515,0.0821014,0.124487,0.25343,0.536947,1.29945
0.0442625,0.0569663,0.0823906,0.124372,0.253171,0.53645,1.29919
0.0449875,0.0571074,0.0825341,0.124455,0.25309,0.536199,1.29837
0.0457125,0.0568211,0.0825446,0.124401,0.252903,0.535901,1.29746
0.04645,0.0568072,0.0825527,0.124563,0.252869,0.53569,1.29654
0.0471875,0.0567643,0.0828688,0.124664,0.252471,0.535443,1.29623
0.0479375,0.0566699,0.0830141,0.124488,0.251197,0.535263,1.29573
0.048675,0.0567764,0.0830847,0.124814,0.251018,0.53521,1.29539
0.0494375,0.056896,0.0833084,0.124893,0.250608,0.534982,1.2946
0.0501875,0.0568637,0.0832121,0.124762,0.250394,0.534844,1.29402
0.05095,0.0568585,0.0831641,0.12474,0.250382,0.535346,1.29357
0.051725,0.056984,0.0830165,0.124738,0.250541,0.535163,1.29313
0.0525,0.0571929,0.0831608,0.124687,0.250701,0.534923,1.29264
0.053275,0.057142,0.0830503,0.124497,0.250499,0.534705,1.29219
0.0540625,0.0571209,0.0827516,0.124582,0.250699,0.534406,1.29145
0.05485,0.0570752,0.0829093,0.124847,0.250804,0.533801,1.29084
0.05565,0.0570579,0.0828546,0.124784,0.250909,0.533595,1.29024
0.05645,0.0569963,0.0830297,0.124625,0.250875,0.53336,1.28967
0.0572625,0.0571104,0.0830168,0.124433,0.250018,0.533096,1.28907
0.058075,0.057053,0.0828911,0.124238,0.249307,0.532783,1.2888
0.0588875,0.0569703,0.0830482,0.123993,0.249046,0.532602,1.28826
0.0597125,0.0570188,0.082971,0.124002,0.248849,0.532333,1.2873
0.06055,0.0569902,0.0830526,0.123897,0.248692,0.532056,1.28683
0.061375,0.0571274,0.0830282,0.123783,0.248633,0.53159,1.28586
0.062225,0.0569597,0.0829208,0.12384,0.248392,0.531218,1.28521
0.063075,0.0570513,0.082838,0.123882,0.24835,0.530923,1.28475
0.063925,0.0569522,0.0829903,0.123876,0.248239,0.530321,1.28405
0.0647875,0.0570389,0.0828924,0.123913,0.248066,0.530006,1.28348
0.06565,0.056876,0.0826829,0.123871,0.247857,0.529697,1.28295
0.0665125,0.0568179,0.0826393,0.123828,0.24746,0.529154,1.28226
0.0674,0.0568864,0.0826848,0.123762,0.246985,0.528722,1.28188
0.068275,0.0568824,0.082801,0.123754,0.246745,0.528534,1.28105
0.0691625,0.0570585,0.0827282,0.123793,0.246415,0.528143,1.28051
0.0700625,0.0568227,0.082732,0.123816,0.245922,0.52749,1.28008
0.0709625,0.0569204,0.0826454,0.123706,0.245759,0.52701,1.27951
0.071875,0.0568925,0.082865,0.123746,0.245742,0.526438,1.27895
0.0727875,0.0569222,0.0827395,0.123646,0.245482,0.526143,1.27809
0.0737,0.05695,0.0827202,0.123728,0.245528,0.525831,1.27764
0.0746375,0.0568741,0.0826888,0.123563,0.245117,0.525202,1.27663
0.0755625,0.0569051,0.0827365,0.123592,0.244941,0.524778,1.27621
0.0765,0.0569246,0.0828198,0.123695,0.244902,0.524537,1.2757
0.07745,0.056945,0.0827568,0.123572,0.244589,0.523968,1.27493
0.0784,0.0568851,0.0827049,0.123447,0.244315,0.523544,1.27438
0.0793625,0.0569002,0.0827264,0.12337,0.244203,0.523216,1.27383
0.080325,0.0569535,0.0830198,0.123426,0.244038,0.522678,1.27343
0.0813,0.0569345,0.0829627,0.123285,0.243704,0.522347,1.27256
0.0822875,0.0568865,0.0828565,0.123199,0.243691,0.521978,1.2719
0.0832625,0.0569031,0.0829597,0.123142,0.243444,0.521641,1.27102
0.0842625,0.0569187,0.0829857,0.123113,0.243443,0.521191,1.2706
0.0852625,0.0569295,0.0829975,0.123124,0.243266,0.520872,1.27041
0.0862625,0.0567569,0.0829626,0.122958,0.242875,0.520605,1.26944
0.0872875,0.0568983,0.0828849,0.122814,0.242883,0.51987,1.26836
0.0883,0.0567954,0.0828759,0.122895,0.242688,0.51967,1.26804
0.0893375,0.0568133,0.0829315,0.122784,0.242469,0.519319,1.26743
0.0903625,0.0567863,0.0829166,0.122699,0.242296,0.518967,1.26666
0.0914125,0.0568153,0.0827541,0.122491,0.242126,0.518399,1.26602
0.0924625,0.0569229,0.0828909,0.122604,0.242101,0.518002,1.26539
0.0935125,0.0567963,0.0827707,0.122503,0.241813,0.517758,1.26473
0.094575,0.0568604,0.0827315,0.122404,0.241581,0.517214,1.26415
0.09565,0.0568248,0.0825831,0.122376,0.241558,0.516795,1.2636
0.096725,0.0568352,0.0826169,0.12232,0.241425,0.516407,1.26312
0.0978125,0.0567154,0.0826525,0.122278,0.241102,0.51598,1.26252
0.0989125,0.0567677,0.0824194,0.122185,0.240871,0.515606,1.26161
0.100013,0.0568961,0.0824926,0.122072,0.240706,0.515075,1.261
0.101125,0.0566746,0.0824245,0.122181,0.240605,0.514669,1.26047
0.102238,0.0568583,0.0824677,0.122126,0.240156,0.514337,1.25978
0.103363,0.0567713,0.0822868,0.121963,0.240178,0.513796,1.2591
0.1045,0.0568449,0.0821973,0.122031,0.239906,0.513506,1.25853
0.105637,0.0566861,0.0823354,0.121849,0.239707,0.513082,1.25776
0.106788,0.0567184,0.0822582,0.121811,0.239424,0.512626,1.25695
0.107937,0.056745,0.0821473,0.121697,0.239356,0.512137,1.25643
0.1091,0.0566856,0.0821345,0.121671,0.239059,0.51169,1.25558
0.110275,0.0566841,0.082195,0.121566,0.23877,0.51126,1.25495
0.11145,0.0567432,0.0820256,0.121517,0.238724,0.5109,1.25427
0.11265,0.0567642,0.0820093,0.121428,0.23853,0.510423,1.25375
0.113838,0.056689,0.0820288,0.121399,0.238299,0.510005,1.25277
0.11505,0.0566252,0.0819333,0.121284,0.238129,0.509618,1.252
0.116263,0.0566816,0.0819579,0.121155,0.237865,0.509126,1.25174
0.117475,0.056705,0.0818402,0.121198,0.23763,0.508767,1.25081
0.118712,0.0566561,0.0819163,0.121142,0.237486,0.508265,1.25013
0.11995,0.0567205,0.0817623,0.121031,0.23739,0.507901,1.24931
0.1212,0.056645,0.0817312,0.121071,0.237234,0.507431,1.24861
0.12245,0.0565844,0.0817108,0.120879,0.237012,0.506949,1.24801
0.123713,0.0565078,0.0817124,0.120777,0.236885,0.506591,1.24731
0.124987,0.0566018,0.0815429,0.120843,0.236839,0.50613,1.24662
0.126275,0.0565884,0.0816734,0.120746,0.236546,0.505632,1.24587
0.127562,0.0565285,0.0815382,0.120668,0.236518,0.50518,1.24538
0.128863,0.0566069,0.0814636,0.120505,0.236414,0.504711,1.24442
0.130175,0.0565728,0.0814869,0.120517,0.23622,0.504319,1.24358
0.131488,0.0564824,0.0813933,0.120346,0.236012,0.503816,1.24294
0.132825,0.0565121,0.081418,0.120321,0.235896,0.503467,1.24213
0.13415,0.0564712,0.0813916,0.120319,0.235739,0.503013,1.24154
0.1355,0.0565277,0.0814125,0.120262,0.235454,0.502507,1.24089
0.136863,0.056552,0.0813183,0.120056,0.235534,0.502048,1.24012
0.138225,0.0565289,0.0812075,0.12012,0.235271,0.501617,1.23936
0.1396,0.0563591,0.0812565,0.119873,0.235155,0.501109,1.23856
0.140975,0.0565297,0.0812167,0.119882,0.235025,0.500735,1.23787
0.142375,0.0564531,0.0811926,0.11983,0.234843,0.500243,1.23706
0.143775,0.0564057,0.0811365,0.119827,0.234612,0.499787,1.23645
0.145187,0.0564108,0.0811373,0.119723,0.234631,0.499314,1.23591
0.146612,0.0564673,0.0810445,0.1197,0.234451,0.498824,1.23506
0.148037,0.0562957,0.0810773,0.119595,0.234297,0.498416,1.23413
0.149487,0.0564706,0.0810331,0.119491,0.234069,0.497883,1.23343
0.150937,0.056305,0.0810086,0.119523,0.233909,0.497522,1.23261
0.1524,0.0564045,0.0810925,0.119471,0.23369,0.496986,1.23205
0.153875,0.0564145,0.0809562,0.119397,0.23365,0.496507,1.23135
0.15535,0.0563652,0.0809409,0.119263,0.233449,0.496009,1.23029
0.15685,0.0562597,0.0809529,0.119231,0.233261,0.495505,1.22939
0.15835,0.0562879,0.0808332,0.11909,0.233117,0.495184,1.22884
0.159863,0.0562103,0.0808026,0.119037,0.232913,0.494762,1.22803
0.161388,0.0562244,0.0808263,0.119024,0.232771,0.494158,1.22737
0.162925,0.0563097,0.0807036,0.118877,0.232656,0.493783,1.22662
0.164463,0.0561729,0.0807322,0.11882,0.232493,0.493328,1.22563
0.166025,0.0561504,0.0806889,0.118855,0.232297,0.492872,1.22482
0.167588,0.0562151,0.0806576,0.118676,0.23211,0.492497,1.2242
0.169162,0.0561168,0.080663,0.118777,0.231917,0.491907,1.22345
0.17075,0.0562233,0.0806285,0.118632,0.231795,0.491446,1.22262
0.17235,0.0561755,0.0805872,0.118516,0.231655,0.490927,1.22208
0.173963,0.0560903,0.0805962,0.118449,0.231431,0.490481,1.22127
0.175588,0.0561094,0.0805271,0.118381,0.231311,0.490072,1.22033
0.177225,0.0560863,0.0804629,0.118275,0.231085,0.489636,1.21966
0.178862,0.0560806,0.0805175,0.118246,0.230919,0.48912,1.21891
0.180525,0.0560645,0.0804157,0.118119,0.230837,0.4886,1.21808
0.182187,0.0559982,0.0804332,0.118135,0.230614,0.488173,1.21736
0.183863,0.0560536,0.08041,0.117981,0.230429,0.487761,1.21656
0.185563,0.0560187,0.0803488,0.118064,0.230245,0.487235,1.21572
0.187263,0.0560073,0.0804063,0.117937,0.23005,0.486726,1.21488
0.188975,0.0559422,0.0802053,0.117865,0.22995,0.486283,1.2141
0.1907,0.0559265,0.0802757,0.117846,0.229764,0.485822,1.21328
0.192437,0.0559708,0.0802948,0.117785,0.229621,0.485404,1.21255
0.194188,0.0559022,0.0802021,0.117973,0.229317,0.484892,1.21182
0.19595,0.0559307,0.0801411,0.117902,0.229246,0.484439,1.21099
0.197725,0.0559419,0.0801986,0.117793,0.229115,0.484014,1.21032
0.199512,0.0558926,0.0801952,0.117787,0.228823,0.483538,1.2095
0.201312,0.0559944,0.0801231,0.117757,0.228744,0.483108,1.20864
0.203112,0.0559265,0.0801517,0.117713,0.228463,0.482581,1.20788
0.204938,0.0559263,0.080065,0.117636,0.22838,0.482062,1.20701
0.206775,0.0557803,0.0800656,0.117631,0.228162,0.481716,1.20623
0.208625,0.0557829,0.0801234,0.117542,0.22796,0.481181,1.20549
0.210487,0.0558463,0.0799916,0.117469,0.227803,0.480751,1.2049
0.212362,0.0557176,0.0799932,0.117416,0.227619,0.480233,1.20388
0.21425,0.0557539,0.0799169,0.117283,0.227471,0.479818,1.20315
0.21615,0.0556966,0.0799643,0.117282,0.227234,0.479321,1.2023
0.218063,0.055801,0.0799354,0.117226,0.227076,0.478947,1.20147
0.22,0.0557481,0.0799022,0.117202,0.226814,0.478389,1.20071
0.221938,0.0556957,0.0798213,0.117099,0.226711,0.477945,1.20001
0.223888,0.0556717,0.0797989,0.117078,0.226527,0.477528,1.1993
0.225863,0.0556765,0.0798481,0.117015,0.226265,0.477049,1.19844
0.227838,0.0556503,0.0797653,0.116932,0.226241,0.476447,1.1975
0.229838,0.0556202,0.079761,0.116866,0.226004,0.475995,1.19686
0.23185,0.0555962,0.0796707,0.116776,0.225933,0.475638,1.19609
0.233863,0.0556255,0.0797557,0.116689,0.225584,0.475129,1.195
0.2359,0.0556801,0.0796801,0.116631,0.225564,0.474608,1.19434
0.23795,0.0556411,0.0796133,0.116573,0.225265,0.474157,1.19329
0.240025,0.0556235,0.0796237,0.116522,0.225168,0.473762,1.19275
0.2421,0.05558,0.0796246,0.116492,0.224857,0.473205,1.1919
0.2442,0.0556381,0.0795802,0.116481,0.224742,0.472759,1.19091
0.2463,0.0554896,0.0796266,0.116357,0.224566,0.472235,1.19024
0.248425,0.0555359,0.0795533,0.116226,0.224436,0.471816,1.18945
0.250562,0.055489,0.079611,0.116307,0.224157,0.471357,1.1885
0.252712,0.0555884,0.0796391,0.116185,0.224065,0.4709,1.18783
0.254887,0.0555352,0.0795858,0.116159,0.223888,0.470424,1.18698
0.257062,0.0555567,0.079481,0.116051,0.223689,0.470019,1.18621
0.259263,0.055504,0.0795102,0.116107,0.223438,0.469456,1.18527
0.261475,0.0555668,0.0794495,0.115998,0.223327,0.468973,1.18462
0.263712,0.0554664,0.0794494,0.115935,0.223156,0.46852,1.18359
0.26595,0.055484,0.0794387,0.115833,0.223008,0.468134,1.18287
0.268212,0.0554457,0.0794593,0.115884,0.222754,0.467661,1.18197
0.270487,0.0554987,0.0794046,0.11578,0.222615,0.467184,1.18127
0.272775,0.0554386,0.0793874,0.115685,0.222424,0.46675,1.1803
0.275088,0.0554513,0.0793354,0.115637,0.222305,0.466295,1.17954
0.2774,0.0554224,0.0793164,0.115593,0.222018,0.46571,1.17873
0.279738,0.0553869,0.0792449,0.115537,0.221886,0.465244,1.17796
0.2821,0.0554162,0.0792636,0.11545,0.221725,0.464813,1.17695
0.284475,0.0553518,0.0793005,0.115429,0.22148,0.464242,1.17614
0.286862,0.0553637,0.0792564,0.115373,0.221377,0.46382,1.17532
0.289263,0.0553273,0.0792413,0.115332,0.221152,0.463344,1.17453
0.291687,0.0553522,0.0792074,0.115255,0.220946,0.462937,1.17364
0.294125,0.055345,0.0791918,0.115176,0.220795,0.462289,1.17275
0.296575,0.0553124,0.079107,0.115099,0.220671,0.4619,1.17193
0.29905,0.0553323,0.0790951,0.115012,0.220516,0.461472,1.17111
0.301538,0.0553127,0.0791283,0.115038,0.22027,0.460989,1.17022
0.304038,0.0553222,0.0790777,0.114954,0.220124,0.460443,1.1695
0.306563,0.0552739,0.0791468,0.114922,0.219925,0.459984,1.16866
0.3091,0.0553222,0.0791226,0.114857,0.219756,0.459488,1.16772
0.311662,0.0553017,0.0791358,0.114794,0.219552,0.45898,1.16695
0.314238,0.055218,0.0790309,0.114691,0.219389,0.458521,1.166
0.316837,0.0552864,0.0790847,0.114687,0.219219,0.458106,1.16509
0.31945,0.0552621,0.0790478,0.114685,0.218993,0.457547,1.16427
0.322075,0.055203,0.0789554,0.11463,0.218835,0.457035,1.1634
0.324725,0.0552441,0.078976,0.114609,0.218647,0.456574,1.16248
0.327388,0.0551817,0.0789251,0.114574,0.218445,0.456106,1.16168
0.330075,0.0551962,0.0788446,0.114472,0.218337,0.455574,1.16067
0.332788,0.0552076,0.0789177,0.114361,0.218055,0.455117,1.15988
0.3355,0.055212,0.0788763,0.114349,0.217901,0.454619,1.15914
0.33825,0.0552061,0.0788193,0.114288,0.217779,0.454149,1.15825
0.341013,0.0551402,0.0788805,0.114316,0.217559,0.453617,1.15731
0.343787,0.0551562,0.0788594,0.11426,0.217365,0.453087,1.15648
0.346588,0.0551483,0.0787867,0.114115,0.21727,0.452656,1.1556
0.3494,0.0550774,0.0788543,0.114068,0.217005,0.452173,1.15466
0.352237,0.0551676,0.0788152,0.114017,0.216848,0.451676,1.15396
0.3551,0.055136,0.0787471,0.113949,0.216661,0.451262,1.15297
0.357975,0.0551059,0.0787809,0.114008,0.21637,0.450688,1.15192
0.360875,0.0550877,0.0786834,0.114019,0.216248,0.450208,1.1512
0.363788,0.0550552,0.0786656,0.11389,0.216159,0.449725,1.15033
0.366725,0.055078,0.0787129,0.113881,0.215886,0.449216,1.14924
0.369687,0.0550761,0.0786552,0.113828,0.215766,0.448655,1.14846
0.372663,0.0550592,0.078657,0.113705,0.215551,0.448238,1.14766
0.375663,0.0550415,0.0786414,0.113703,0.215293,0.447679,1.14677
0.378688,0.0549878,0.0786531,0.113615,0.215142,0.447127,1.14586
0.381725,0.0549463,0.0785874,0.113554,0.214995,0.44663,1.14491
0.384787,0.0550182,0.0785828,0.11356,0.214757,0.446182,1.14403
0.387875,0.0550194,0.078557,0.113488,0.214586,0.445656,1.14311
0.390975,0.0550134,0.0785811,0.113395,0.214405,0.44523,1.14213
0.3941,0.0549814,0.0785535,0.113373,0.21419,0.44467,1.14142
0.39725,0.0549435,0.0785454,0.113289,0.213992,0.444173,1.14041
0.400412,0.054988,0.0785024,0.113255,0.213819,0.443725,1.13948
0.403612,0.0550177,0.0784597,0.113221,0.21366,0.443188,1.1386
0.406825,0.0550302,0.0785483,0.113136,0.213539,0.442726,1.13766
0.410062,0.055013,0.0785306,0.113094,0.213323,0.442245,1.1368
0.413312,0.0549449,0.0784945,0.113053,0.213096,0.441624,1.13591
0.4166,0.0549569,0.0785189,0.113017,0.212983,0.4412,1.13494
0.4199,0.0549871,0.0784055,0.112943,0.212726,0.440683,1.13415
0.423225,0.0549737,0.0784478,0.11294,0.212513,0.44012,1.13304
0.426575,0.0550159,0.0784472,0.11288,0.212358,0.43968,1.13217
0.42995,0.0549138,0.0784378,0.112821,0.212221,0.439129,1.13124
0.43335,0.0549366,0.0784282,0.112802,0.212005,0.438635,1.13027
0.436763,0.0549428,0.0783274,0.112705,0.211796,0.438093,1.12925
0.440212,0.054932,0.0783495,0.112681,0.21159,0.437581,1.12844
0.443675,0.0549765,0.0783131,0.112605,0.211423,0.437065,1.12747
0.447163,0.0548857,0.0783142,0.112481,0.211317,0.436543,1.12656
0.450687,0.0549405,0.0783868,0.112514,0.21106,0.436008,1.12567
0.454225,0.0549005,0.0783127,0.112371,0.21085,0.435474,1.12463
0.457788,0.0549437,0.0782958,0.112374,0.210582,0.43503,1.1237
0.461375,0.0549353,0.0782478,0.112301,0.210485,0.434425,1.12274
0.464987,0.0549126,0.0782654,0.112256,0.210319,0.433962,1.12183
0.468625,0.0549397,0.0782752,0.112285,0.210126,0.433392,1.12094
0.472288,0.0548888,0.0782829,0.112162,0.209971,0.432895,1.11988
0.475987,0.0549334,0.078251,0.112168,0.209716,0.432353,1.11907
0.4797,0.0548797,0.0782023,0.112038,0.209574,0.431838,1.11794
0.483438,0.0549182,0.0782651,0.112029,0.209348,0.43132,1.11698
0.487213,0.0548768,0.0782438,0.111968,0.209154,0.430719,1.11603
0.491,0.0548613,0.0782539,0.111973,0.20894,0.430245,1.11498
0.494825,0.054905,0.0781891,0.11189,0.208729,0.429641,1.11417
0.498663,0.054888,0.0781567,0.111817,0.208549,0.429191,1.1131
0.502537,0.0548964,0.0781068,0.111725,0.208372,0.428595,1.11215
0.506437,0.0548921,0.0781451,0.111705,0.208159,0.428089,1.11127
0.510363,0.0548322,0.0781363,0.111677,0.207962,0.427543,1.11034
0.514313,0.0548553,0.0780848,0.1116,0.207789,0.427004,1.1094
0.5183,0.0548327,0.0780518,0.11157,0.207546,0.426429,1.10822
0.5223,0.0548448,0.0780445,0.111518,0.207379,0.425964,1.10726
0.526338,0.0548164,0.0780631,0.111537,0.207173,0.425377,1.10635
0.530412,0.0547894,0.0780305,0.111439,0.206974,0.424828,1.10536
0.5345,0.0548571,0.0779655,0.111382,0.206784,0.424314,1.10441
0.538625,0.0548474,0.0779664,0.111306,0.206548,0.423722,1.10333
0.542775,0.0548166,0.0780131,0.111332,0.20635,0.423206,1.1024
0.54695,0.0547126,0.0780206,0.111233,0.206162,0.422648,1.10143
0.55115,0.0548262,0.0779629,0.111185,0.20594,0.422073,1.10043
0.555387,0.0548133,0.0779398,0.11108,0.205709,0.421577,1.09946
0.559663,0.054833,0.0779408,0.111071,0.205531,0.421027,1.09834
0.56395,0.0547593,0.0779048,0.111062,0.205338,0.420442,1.0974
0.568275,0.0547804,0.0779383,0.11101,0.205176,0.419922,1.09633
0.572637,0.0547918,0.0778905,0.110893,0.204933,0.419436,1.09541
0.577012,0.0547764,0.0778922,0.110881,0.204759,0.418839,1.09445
0.581438,0.0547065,0.0778866,0.110869,0.204554,0.418264,1.09334
0.585875,0.0547528,0.0779021,0.110812,0.204368,0.417699,1.09238
0.59035,0.0547528,0.0779214,0.110672,0.204107,0.417205,1.09137
0.594863,0.0547898,0.0778511,0.110609,0.203939,0.416581,1.09031
0.5994,0.0547602,0.0778679,0.110656,0.203676,0.416045,1.08929
0.603975,0.0547754,0.0778075,0.110557,0.203546,0.415444,1.08833
0.608575,0.0547982,0.0778694,0.110462,0.20331,0.415001,1.08733
0.613213,0.0547389,0.0778623,0.110379,0.203118,0.414418,1.08641
0.617875,0.0547237,0.0778237,0.110379,0.20292,0.413764,1.08524
0.622575,0.054747,0.077804,0.110377,0.202729,0.413249,1.0842
0.627312,0.0547575,0.0778085,0.110282,0.202556,0.412724,1.08316
0.632075,0.0547597,0.0778479,0.110185,0.202367,0.412204,1.08241
0.636875,0.0547604,0.0778053,0.110177,0.202114,0.411571,1.08142
0.6417,0.0548037,0.0777883,0.110154,0.20191,0.411023,1.08045
0.646563,0.0547759,0.0777999,0.110025,0.201743,0.410451,1.07941
0.651462,0.054782,0.0777649,0.109991,0.201558,0.409877,1.07836
0.656388,0.0547632,0.0778121,0.10999,0.20122,0.409268,1.07735
0.661363,0.0547289,0.0777088,0.10993,0.201088,0.408715,1.07628
0.666363,0.0547458,0.0777284,0.109843,0.20091,0.408174,1.07535
0.6714,0.0547303,0.0777087,0.109754,0.200737,0.407615,1.07417
